teamid,season,leagueid,player,num,position,height,weight,birth_date,age,exp,school,player_id,first_name,last_name,team,gp,min,catch_shoot_pts,catch_shoot_fgm,catch_shoot_fga,catch_shoot_fg_pct,catch_shoot_fg3m,catch_shoot_fg3a,catch_shoot_fg3_pct,catch_shoot_efg_pct,catch_shoot_pts_tot,blk,stl,fgm_defend_rim,fga_defend_rim,fgp_defend_rim,blk_tot,dvs,dpp,dtp,drives_fg_pct,pts_48,dpp_tot,dvs_tot,pass,ast,ast_ft,ast_sec,ast_pot,pts_crt,pts_crt_48,ast_tot,pull_ups_pts,pull_ups_fgm,pull_ups_fga,pull_ups_fg_pct,pull_ups_fg3m,pull_ups_fg3a,pull_ups_fg3_pct,pull_ups_efg_pct,pull_ups_pts_tot,reb,reb_chance,reb_col_pct,reb_contested,reb_uncontested,reb_uncontested_pct,reb_tot,oreb,oreb_chance,oreb_col_pct,oreb_contested,oreb_uncontested,oreb_uncontested_pct,dreb,dreb_chance,dreb_col_pct,dreb_contested,dreb_uncontested,dreb_uncontested_pct,shooting_pts,pts_drive,fgp_drive,pts_close,fgp_close,pts_catch_shoot,fgp_catch_shoot,pts_pull_up,fgp_pull_up,fga_drive,fga_close,fga_catch_shoot,fga_pull_up,shooting_efg_pct,cfgm,cfga,cfgp,ufgm,ufga,ufgp,cfg3m,cfg3a,cfg3p,ufg3m,ufg3a,ufg3p,dist,av_spd,dist_pg,dist_48,dist_off,dist_def,av_spd_off,av_spd_def,tch,fc_tch,top,cl_tch,el_tch,pts,pts_tch,pts_hcct,tch_tot
1610612752,2014-15,00,Pablo Prigioni,9,G,75,185,1977-05-17T07:00:00.000Z,37,2,Argentina,203143,Pablo,Prigioni,NYK,11,20.5,4.1,1.5,2.2,0.667,1.2,1.9,0.619,0.938,45,0,1.4,0.5,1.1,0.5,0,0.9,0.3,0.7,0.333,0.6,3,10,45,2.1,0.2,1.2,5.5,4.8,11.3,23,0.5,0.2,1,0.182,0.2,0.8,0.222,0.273,6,1.6,2.6,.621,0.4,1.3,.222,18,0.3,0.6,.429,0.2,0.1,.667,1.4,2,.682,0.2,1.2,.133,5.9,0.3,0.333,0,,4.1,0.667,0.5,0.182,0.3,0,2.2,1,0.72,0,0,,0,0,,0,0,,0,0,,17.1,4.6,1.6,3.6,9.6,7.5,0,0,52.2,41.2,2.8,0.3,0.4,5.9,0.113,0.1,574
1610612755,2014-15,00,Alexey Shved,88,G,78,187,1988-12-16T08:00:00.000Z,25,2,Russia,203144,Alexey,Shved,PHI,8,17.2,1.1,0.4,1.6,0.231,0.4,1.5,0.25,0.346,9,0,0.5,0.8,1.2,0.6,0,4,1.9,4.9,0.182,5.2,15,32,33.6,3.1,0.2,0.4,6.5,7.1,19.9,25,2.8,1,3.2,0.308,0.8,2.1,0.353,0.423,22,0.9,1.9,.467,0.1,0.8,.143,7,0.2,0.4,.667,0,0.2,.000,0.6,1.5,.417,0.1,0.5,.200,9,1.9,0.182,0.5,1,1.1,0.231,2.8,0.308,1.4,0.1,1.6,3.2,0.405,0,0,,0,0,,0,0,,0,0,,10.1,4.4,1.3,3.5,5.5,4.6,0,0,45.5,39,2.9,0.2,0.6,9,0.198,0.2,364
1610612737,2014-15,00,Kent Bazemore,24,G,77,201,1989-07-01T07:00:00.000Z,24,2,Old Dominion,203145,Kent,Bazemore,ATL,7,11.2,0.4,0.1,0.7,0.2,0.1,0.6,0.25,0.3,3,0.1,0.4,0.3,0.6,0.5,1,1.4,0.6,2.1,0.286,2.4,4,10,13.3,0.7,0.1,0.3,2,1.9,7.9,5,0,0,0.3,0,0,0.1,0,0,0,1.4,2.3,.625,0.4,1,.300,10,0.1,0.4,.333,0.1,0,1.000,1.3,1.9,.692,0.3,1,.222,1.9,0.6,0.286,0,0,0.4,0.2,0,0,1,0.1,0.7,0.3,0.289,0,0,,0,0,,0,0,,0,0,,5.7,4.4,0.8,3.5,2.8,2.9,0,0,17.1,14,0.6,0.6,0.3,1.9,0.108,0.1,120
1610612766,2014-15,00,Brian Roberts,22,G,73,173,1985-12-03T08:00:00.000Z,28,2,Dayton,203148,Brian,Roberts,CHA,12,17.1,1.6,0.6,1.8,0.318,0.4,1.4,0.294,0.432,19,0.1,0.6,0.2,0.4,0.4,1,1.1,0.5,1.4,0.222,1.4,6,13,30.7,2.6,0,0.4,4.3,5.6,15.7,31,2.5,1.2,2.7,0.438,0.2,0.5,0.333,0.469,30,1,1.8,.571,0.1,0.9,.083,12,0.2,0.2,1.000,0.1,0.2,.333,0.8,1.5,.500,0,0.8,.000,5.3,0.5,0.222,0.2,,1.6,0.318,2.5,0.438,0.8,0,1.8,2.7,0.414,0,0,,0,0,,0,0,,0,0,,14.9,4.4,1.2,3.5,8.5,6.4,0,0,39.6,37,3,0.2,0.5,5.3,0.135,0.1,475
1610612755,2014-15,00,Henry Sims,35,C,82,248,1990-03-27T08:00:00.000Z,24,2,Georgetown,203156,Henry,Sims,PHI,11,24.9,2.8,1.4,2.5,0.556,0.1,0.1,1,0.574,31,0.5,0.5,2.9,4.7,0.615,5,0.5,0.5,0.7,0.75,1.1,6,5,42.9,1.5,0.2,0.3,3.5,3.5,6.8,17,0,0,0.5,0,0,0,,0,0,6.1,11.8,.523,3,3.2,.485,67,2,5,.418,1.8,0.3,.870,4.1,6.8,.600,1.2,2.9,.289,9.1,0.5,0.75,2,0.421,2.8,0.556,0,0,0.4,1.7,2.5,0.5,0.494,0,0,,0,0,,0,0,,0,0,,19.2,4.2,1.7,3.4,10.1,9.1,0,0,54,34.6,1.4,3.8,5.8,9.1,0.168,0.3,594
1610612755,2014-15,00,Chris Johnson,16,F,78,201,1990-04-29T07:00:00.000Z,24,2,Dayton,203187,Chris,Johnson,PHI,9,20.9,3.2,1.1,3.9,0.286,1,3.7,0.273,0.414,29,0.6,1,0.9,1.8,0.5,5,0.8,0.2,0.3,0.2,0.5,2,7,20.8,0.3,0.1,0.2,1.7,0.7,1.5,3,0.6,0.2,1.2,0.182,0.1,0.7,0.167,0.227,5,2.9,4.2,.684,0.7,2.2,.231,26,0.3,0.7,.500,0.2,0.1,.667,2.6,3.6,.719,0.4,2.1,.174,6,0.2,0.2,0.9,0.75,3.2,0.286,0.6,0.182,0.6,0.4,3.9,1.2,0.4,0,0,,0,0,,0,0,,0,0,,14.5,4.6,1.6,3.7,7.8,6.6,0,0,29.6,23.7,0.9,0.7,0.3,6,0.203,0.3,266
1610612744,2014-15,00,Justin Holiday,7,G,78,185,1989-04-05T07:00:00.000Z,25,1,Washington,203200,Justin,Holiday,GSW,4,6.3,0.8,0.2,1,0.25,0.2,0.8,0.333,0.375,3,0.2,0,0,0.2,0,1,0.2,0,0,0,0,0,1,4.8,0.5,0,0.2,0.5,1,7.6,2,0,0,0.2,0,0,0,,0,0,0.2,0.5,.500,0,0.2,.000,1,0,0,,0,0,,0.2,0.5,.500,0,0.2,.000,0.8,0,0,0,,0.8,0.25,0,0,0.2,0,1,0.2,0.25,0,0,,0,0,,0,0,,0,0,,1.8,4.3,0.4,3.4,1,0.8,0,0,7,6.5,0.2,0,0.8,0.8,0.107,0.1,28
1610612751,2014-15,00,Jorge Gutierrez,13,G,75,195,1988-12-27T08:00:00.000Z,25,1,UC Berkeley,203268,Jorge,Gutierrez,BKN,4,2,0.5,0.2,0.5,0.5,0,0,,0.5,2,0,0,0,0,,0,0.2,0,0.5,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0.2,0,0,0,,0,0,0,0,,0,0,,0,0,0,,0,0,,0,0,,0,0,,1,0,0,0.5,1,0.5,0.5,0,0,0.2,0.2,0.5,0.2,0.4,0,0,,0,0,,0,0,,0,0,,0.6,4.4,0.1,3.5,0.3,0.3,0,0,8.2,7.5,0.4,0.2,0.8,1,0.121,0.1,33
1610612762,2014-15,00,Toure Murry,23,F,77,195,1989-11-08T08:00:00.000Z,24,1,Wichita State,203315
1610612764,2014-15,00,Glen Rice,14,G-F,78,206,1991-01-01T08:00:00.000Z,23,1,Georgia Tech,203318,Glen,Rice,WAS,5,8.6,0,0,1,0,0,0.8,0,0,0,0,0,0.4,0.6,0.667,0,0.2,0,0,0,0,0,1,8.8,0.4,0.2,0,1,1,5.6,2,0,0,0.6,0,0,0.4,0,0,0,0.8,1.4,.571,0.4,0.4,.500,4,0.4,0.6,.667,0.2,0.2,.500,0.4,0.8,.500,0.2,0.2,.500,2.2,0,0,0,0,0,0,0,0,0.2,0.2,1,0.6,0.233,0,0,,0,0,,0,0,,0,0,,3.1,4.3,0.6,3.4,1.7,1.4,0,0,13.4,11.2,0.4,0.6,1,2.2,0.164,0.2,67
1610612759,2014-15,00,Aron Baynes,16,F-C,82,260,1986-12-09T08:00:00.000Z,27,2,Washington State,203382,Aron,Baynes,SAS,11,15.8,0.2,0.1,0.2,0.5,0,0,,0.5,2,0.3,0.1,2.2,3.6,0.6,3,0,0,0,,0,0,0,12.5,0.6,0,0,1.1,1.4,4.2,7,0,0,0,,0,0,,,0,4.2,7.7,.541,2.5,1.7,.587,46,1.6,3.2,.514,1.5,0.2,.889,2.5,4.5,.560,1,1.5,.393,5.5,0,,3.2,0.607,0.2,0.5,0,,0,2.5,0.2,0,0.532,0,0,,0,0,,0,0,,0,0,,12,4.2,1.1,3.3,6.7,5.3,0,0,18.3,11.2,0.4,4.4,0.8,5.5,0.303,0.5,201
1610612755,2014-15,00,Nerlens Noel,4,F-C,83,228,1994-04-10T07:00:00.000Z,20,0,Kentucky,203457,Nerlens,Noel,PHI,9,28.3,0.4,0.2,1,0.222,0,0,,0.222,4,1.4,1.6,2.8,6.7,0.417,13,0.4,0.7,0.7,1,1.1,6,4,34.8,1.8,0.3,0.4,3.1,4.4,7.5,16,0.4,0.2,0.6,0.4,0,0,,0.4,4,6.1,12.8,.478,2.4,3.7,.400,55,1.4,4.9,.295,1.1,0.3,.769,4.7,7.9,.592,1.3,3.3,.286,7,0.7,1,3.2,0.609,0.4,0.222,0.4,0.4,0.2,2.6,1,0.6,0.414,0,0,,0,0,,0,0,,0,0,,17.9,4.2,2,3.4,9.2,8.6,0,0,47,28.6,1,3.9,4.8,7,0.149,0.2,423
1610612756,2014-15,00,Alex Len,21,C,85,255,1993-06-16T07:00:00.000Z,21,1,Maryland,203458,Alex,Len,PHX,12,19.1,0.8,0.4,0.8,0.556,0,0,,0.556,10,0.9,0.2,3.2,6,0.542,11,0.1,0,0,0,0,0,1,20.2,0.5,0.1,0.2,1.1,1.2,2.9,6,0.2,0.1,0.2,0.5,0,0,,0.5,2,5.2,10.7,.484,2.7,2.5,.516,62,1.9,4.7,.411,1.7,0.2,.870,3.2,6,.542,1,2.2,.308,6.4,0,0,2.1,0.474,0.8,0.556,0.2,0.5,0.1,1.6,0.8,0.2,0.6,0,0,,0,0,,0,0,,0,0,,15.9,4.2,1.3,3.3,8.3,7.6,0,0,26.2,11.2,0.4,2.6,1.2,6.4,0.244,0.6,315
1610612757,2014-15,00,Allen Crabbe,23,G,78,210,1992-04-09T07:00:00.000Z,22,1,California,203459,Allen,Crabbe,POR,6,15.8,3.2,1.2,3,0.389,0.8,2.3,0.357,0.528,19,0.2,0.3,0.5,0.5,1,1,0.7,0,1.3,0,0,0,4,15.3,0.8,0.2,0.3,1.7,2,6.1,5,0,0,0.3,0,0,0,,0,0,1.7,1.8,.909,0.8,0.8,.500,10,0.5,0.5,1.000,0.5,0,1.000,1.2,1.3,.875,0.3,0.8,.286,4.2,0,0,0,,3.2,0.389,0,0,0.3,0,3,0.3,0.479,0,0,,0,0,,0,0,,0,0,,6.9,4.4,1.1,3.5,4.1,2.8,0,0,20.7,16.5,0.4,0.7,0.5,4.2,0.202,0.3,124
1610612760,2014-15,00,Andre Roberson,21,G,79,210,1991-12-04T08:00:00.000Z,22,1,Colorado,203460,Andre,Roberson,OKC,5,25.3,0.6,0.2,0.8,0.25,0.2,0.8,0.25,0.375,3,0.6,0.6,1.4,2.2,0.636,3,1.8,2.2,3,1,4.2,11,9,28.2,2.4,0.4,0.8,5.4,6,11.4,12,0,0,0.6,0,0,0.6,0,0,0,5.2,9.8,.531,2,3.2,.385,26,0.8,1.8,.444,0.6,0.2,.750,4.4,8,.550,1.4,3,.318,5.4,2.2,1,0,0,0.6,0.25,0,0,0.8,0.4,0.8,0.6,0.528,0,0,,0,0,,0,0,,0,0,,9.4,4.4,1.9,3.6,5,4.3,0,0,36.2,27,1,1.6,1.4,5.4,0.149,0.2,181
1610612750,2014-15,00,Anthony Bennett,24,F,80,245,1993-03-14T08:00:00.000Z,21,1,Nevada-Las Vegas,203461,Anthony,Bennett,MIN,8,15,2.5,1.2,2.8,0.455,0,0,,0.455,20,0.5,0.4,1.2,2,0.625,4,0.1,0,0.2,,0,0,1,25.4,1.1,0.2,0.1,2,2.8,8.8,9,0.5,0.2,0.8,0.333,0,0,,0.333,4,3.1,4.8,.658,1,2.1,.320,25,0.2,1.4,.182,0.2,0,1.000,2.9,3.4,.852,0.8,2.1,.261,6.4,0,,0.9,0.6,2.5,0.455,0.5,0.333,0,0.6,2.8,0.8,0.5,0,0,,0,0,,0,0,,0,0,,8.3,4.1,1,3.3,4.6,3.7,0,0,32.4,13,0.6,0.9,2.4,6.4,0.197,0.5,259
1610612756,2014-15,00,Archie Goodwin,20,G,77,198,1994-08-17T07:00:00.000Z,19,1,Kentucky,203462,Archie,Goodwin,PHX,4,5.8,0,0,0,,0,0,,,0,0,0,0,0,,0,1.5,1.2,1.2,0.5,10.3,5,6,5.5,0.8,0,0,1.2,2,16.5,3,0,0,0.5,0,0,0,,0,0,0.8,1.2,.600,0,0.8,.000,3,0,0.2,.000,0,0,,0.8,1,.750,0,0.8,.000,1.5,1.2,0.5,0,,0,,0,0,0.5,0,0,0.5,0.25,0,0,,0,0,,0,0,,0,0,,1.5,3.9,0.4,3.2,0.8,0.7,0,0,8.2,6.5,0.5,0.2,0,1.5,0.182,0.2,33
1610612758,2014-15,00,Ben McLemore,23,G,77,195,1993-02-11T08:00:00.000Z,21,1,Kansas,203463,Ben,McLemore,SAC,12,30.8,4.3,1.5,3.8,0.4,1.3,3.4,0.39,0.578,52,0.2,0.5,1.2,1.7,0.7,3,1.4,1,1.3,0.444,1.6,12,17,19.3,0.8,0,0.3,1.6,1.8,2.9,9,1.7,0.7,1.7,0.4,0.3,0.5,0.667,0.5,20,3.3,5.1,.656,0.7,2.7,.200,40,0.3,0.8,.444,0.2,0.1,.750,3,4.3,.692,0.4,2.6,.139,9.2,1,0.444,0.5,0.75,4.3,0.4,1.7,0.4,0.8,0.3,3.8,1.7,0.557,0,0,,0,0,,0,0,,0,0,,27,4.4,2.3,3.5,13.9,13.1,0,0,29.8,21.8,0.9,0.5,0.9,9.2,0.311,0.4,357
1610612757,2014-15,00,CJ McCollum,3,G,76,200,1991-09-19T07:00:00.000Z,22,1,Lehigh,203468,CJ,McCollum,POR,11,12.9,3,1,2,0.5,1,2,0.5,0.75,33,0.1,0.5,0.9,1.2,0.769,1,1.4,0.6,2.2,0.6,2.4,7,15,11.6,1.1,0.1,0.1,1.6,2.9,10.8,12,0.4,0.2,1.4,0.133,0,0.2,0,0.133,4,1.1,2.1,.522,0.3,0.8,.250,12,0.3,0.6,.429,0.2,0.1,.667,0.8,1.5,.563,0.1,0.7,.111,5,0.6,0.6,0.2,,3,0.5,0.4,0.133,0.5,0,2,1.4,0.5,0,0,,0,0,,0,0,,0,0,,10.9,4.6,1,3.7,6.4,4.5,0,0,17.5,13.6,0.8,0.3,0.4,5,0.285,0.4,193
1610612766,2014-15,00,Cody Zeller,40,C-F,84,240,1992-10-05T07:00:00.000Z,21,1,Indiana,203469,Cody,Zeller,CHA,12,23,2,1,2.9,0.343,0,0,,0.343,24,0.6,0.3,1.9,3.6,0.535,7,0.9,0.5,0.5,0.2,1,6,11,42.7,0.9,0.1,0.4,2.3,2.2,4.5,11,0.3,0.2,0.2,1,0,0,,1,4,5.1,9.8,.525,2.3,2.8,.452,61,1.5,3.1,.514,1.2,0.3,.789,3.6,6.8,.531,1.1,2.5,.302,7.8,0.5,0.2,1.2,0.7,2,0.343,0.3,1,0.4,0.8,2.9,0.2,0.515,0,0,,0,0,,0,0,,0,0,,20.3,4.4,1.7,3.5,11.7,8.6,0,0,52.2,23.8,0.9,1.8,3.9,7.8,0.15,0.3,626
1610612737,2014-15,00,Dennis Schroder,17,G,73,168,1993-09-15T07:00:00.000Z,20,1,Germany,203471,Dennis,Schroder,ATL,9,17,0.6,0.2,0.8,0.286,0.1,0.7,0.167,0.357,5,0,1.1,0.4,0.6,0.8,0,5.3,4.8,7.2,0.667,13.5,43,48,34.8,2.8,0,0.8,6.6,6.7,18.8,25,0.7,0.3,1,0.333,0,0.3,0,0.333,6,1.9,3.8,.500,0.2,1.7,.118,17,0.2,0.2,1.000,0.1,0.1,.500,1.7,3.6,.469,0.1,1.6,.067,7.9,4.8,0.667,0,,0.6,0.286,0.7,0.333,3,0,0.8,1,0.567,0,0,,0,0,,0,0,,0,0,,11.3,4.4,1.3,3.5,6,5.3,0,0,45,38.7,3.4,0.2,0.4,7.9,0.175,0.2,405
1610612753,2014-15,00,Dewayne Dedmon,3,C,84,245,1989-08-12T07:00:00.000Z,24,1,USC,203473,Dewayne,Dedmon,ORL,8,8,0,0,0,,0,0,,,0,0.9,0.1,1,2.8,0.364,7,0,0,0,,0,0,0,6.1,0.1,0,0.1,0.5,0.2,1.5,1,0,0,0,,0,0,,,0,3.2,4.6,.703,1.8,1.5,.538,26,1.1,1.4,.818,0.9,0.2,.778,2.1,3.2,.654,0.9,1.2,.412,1.6,0,,0.4,0.333,0,,0,,0,0.4,0,0,0.5,0,0,,0,0,,0,0,,0,0,,4.2,4,0.5,3.2,2.2,2,0,0,8.1,3.8,0.2,1,0.4,1.6,0.2,0.4,65
1610612743,2014-15,00,Erick Green,11,G,76,185,1991-05-09T07:00:00.000Z,23,0,Virginia Tech,203475,Erick,Green,DEN,1,8.6,0,0,0,,0,0,,,0,0,0,1,1,1,0,0,0,0,,0,0,0,8,1,0,0,2,2,11.2,1,4,2,2,1,0,0,,1,4,1,1,1.000,0,1,.000,1,0,0,,0,0,,1,1,1.000,0,1,.000,6,0,,0,,0,,4,1,0,0,0,2,1,0,0,,0,0,,0,0,,0,0,,0.6,4.2,0.6,3.3,0.3,0.3,0,0,12,10,0.6,0,0,6,0.5,0.6,12
1610612750,2014-15,00,Gorgui Dieng,5,C,83,233,1990-01-18T08:00:00.000Z,24,1,Louisville,203476,Gorgui,Dieng,MIN,9,22.3,0.4,0.2,0.4,0.5,0,0,,0.5,4,1.3,0.9,4.6,7,0.651,12,0,0,0,,0,0,0,19.8,1,0.3,0.4,2.4,2.6,5.5,9,0.4,0.2,0.8,0.286,0,0,,0.286,4,7.3,12.4,.589,3.6,3.8,.485,66,3.1,5.4,.571,2.1,1,.679,4.2,7,.603,1.4,2.8,.342,8,0,,2.4,0.692,0.4,0.5,0.4,0.286,0,1.4,0.4,0.8,0.562,0,0,,0,0,,0,0,,0,0,,12.8,3.8,1.4,3.1,6.6,6.2,0,0,28.9,16.4,0.9,2.7,2.6,8,0.277,0.5,260
1610612745,2014-15,00,Isaiah Canaan,0,G,72,188,1991-05-02T07:00:00.000Z,23,1,Murray State,203477,Isaiah,Canaan,HOU,9,22.9,3.7,1.2,3,0.407,1.2,3,0.407,0.611,33,0,0.9,0.9,1.3,0.667,0,3,1.4,2.6,0.4,3,13,27,37.8,1.8,0.6,0.6,4.3,4.7,9.8,16,2.8,1,2.2,0.45,0.8,1.4,0.538,0.625,25,1.8,3.1,.571,0.4,1.3,.250,16,0.7,1.1,.600,0.2,0.4,.333,1.1,2,.556,0.2,0.9,.200,9.4,1.4,0.4,0,,3.7,0.407,2.8,0.45,1.1,0,3,2.2,0.574,0,0,,0,0,,0,0,,0,0,,15.3,4.4,1.7,3.6,7.8,7.5,0,0,48.4,40.2,3,0.1,0.1,9.4,0.195,0.2,436
1610612740,2014-15,00,Jeff Withey,5,C,84,222,1990-03-07T08:00:00.000Z,24,1,Kansas,203481,Jeff,Withey,NOP,4,4,0.5,0.2,0.2,1,0,0,,1,2,0.2,0,0,0.5,0,1,0,0,0,,0,0,0,5.8,0.2,0,0,0.2,0.5,6,1,0.5,0.2,0.2,1,0,0,,1,2,0.8,1.8,.429,0.5,0.2,.667,3,0,0.2,.000,0,0,,0.8,1.5,.500,0.5,0.2,.667,1,0,,0,0,0.5,1,0.5,1,0,0.2,0.2,0.2,0.667,0,0,,0,0,,0,0,,0,0,,1.2,4.4,0.3,3.5,0.7,0.5,0,0,6.8,2.5,0.1,0.2,0.5,1,0.148,0.4,27
1610612738,2014-15,00,Kelly Olynyk,41,C-F,84,238,1991-04-19T07:00:00.000Z,23,1,Gonzaga,203482,Kelly,Olynyk,BOS,10,26.3,4.3,1.6,2.8,0.571,1.1,2.1,0.524,0.768,43,0.5,1,3.4,6.6,0.515,5,2,2.3,3.1,0.563,4.2,23,20,41.3,1.8,0.2,0.3,4.2,4.2,7.7,18,0.8,0.4,1,0.4,0,0.3,0,0.4,8,5.9,10.6,.557,2.2,3.7,.373,59,1.8,3.6,.500,1.1,0.7,.611,4.1,7,.586,1.1,3,.268,12.4,2.3,0.563,2.3,0.643,4.3,0.571,0.8,0.4,1.6,1.4,2.8,1,0.641,0,0,,0,0,,0,0,,0,0,,18.8,4.3,1.9,3.4,10.2,8.6,0,0,54,30.1,1,3,2.4,12.4,0.23,0.4,540
1610612765,2014-15,00,Kentavious Caldwell-Pope,5,G,77,205,1993-02-18T08:00:00.000Z,21,1,Georgia,203484,Kentavious,Caldwell-Pope,DET,12,34.3,5.7,2,5.5,0.364,1.7,4.2,0.4,0.515,68,0.2,0.5,0.9,1.6,0.579,2,1.6,0.3,0.3,0.143,0.5,4,19,22.3,1.1,0,0.3,2.2,2.5,3.5,13,2.3,1.1,3.6,0.302,0.2,1.2,0.143,0.326,28,3.6,6.1,.589,1.2,2.4,.326,43,0.8,1.7,.500,0.3,0.5,.400,2.8,4.4,.623,0.8,1.9,.303,11.8,0.3,0.143,0.2,0.5,5.7,0.364,2.3,0.302,1.2,0.2,5.5,3.6,0.446,0,0,,0,0,,0,0,,0,0,,29,4.2,2.4,3.4,16,12.9,0,0,37.1,27.8,1.3,0.2,1.7,11.8,0.319,0.4,445
1610612751,2014-15,00,Mason Plumlee,1,C-F,83,235,1990-03-05T08:00:00.000Z,24,1,Duke,203486,Mason,Plumlee,BKN,11,15.2,0.4,0.2,0.2,1,0,0,,1,4,0.9,0.7,2.8,5.5,0.508,10,0.3,0,0,0,0,0,3,16.4,0.5,0.1,0.2,0.9,1.2,3.7,6,0,0,0.2,0,0,0.2,0,0,0,5.6,9.8,.574,3.2,2.5,.565,62,2.1,3.6,.575,1.9,0.2,.913,3.5,6.2,.574,1.3,2.3,.359,5.4,0,0,2.3,0.5,0.4,1,0,0,0.3,2,0.2,0.2,0.396,0,0,,0,0,,0,0,,0,0,,11.9,4.3,1.1,3.4,6.2,5.7,0,0,24.3,11.6,0.6,3.7,3.2,5.4,0.221,0.5,267
1610612755,2014-15,00,Michael Carter-Williams,1,G,78,190,1991-10-10T07:00:00.000Z,22,1,Syracuse,203487,Michael,Carter-Williams,PHI,4,29.8,2.2,0.8,3.2,0.231,0.8,2.8,0.273,0.346,9,0,1.2,1.5,2.5,0.6,0,10.8,5.8,9.5,0.435,9.3,23,43,64.8,4.8,0.8,0.5,14.2,11.5,18.5,19,2.5,1,4.2,0.235,0.5,1.5,0.333,0.294,10,6,11,.545,1.5,4.5,.250,24,1.2,2.2,.556,1,0.2,.800,4.8,8.8,.543,0.5,4.2,.105,14.8,5.8,0.435,0,0,2.2,0.231,2.5,0.235,5.8,0.2,3.2,4.2,0.405,0,0,,0,0,,0,0,,0,0,,9,4.5,2.3,3.6,5.2,3.8,0,0,92.2,79.8,7.1,1.5,1.5,14.8,0.16,0.2,369
1610612737,2014-15,00,Mike Muscala,31,F-C,83,230,1991-07-01T07:00:00.000Z,22,1,Bucknell,203488,Mike,Muscala,ATL,3,11.3,2.3,1,1.3,0.75,0.3,0.3,1,0.875,7,1.7,0,3,7,0.429,5,0.7,0.7,0.7,,2.8,2,2,17.7,0,0,0.3,0.7,0,0,0,0,0,0,,0,0,,,0,2,4.3,.462,1.3,0.7,.667,6,1.3,2,.667,1,0.3,.750,0.7,2.3,.286,0.3,0.3,.500,5.7,0.7,,1,0.333,2.3,0.75,0,,0,1,1.3,0,0.591,0,0,,0,0,,0,0,,0,0,,2.5,4.5,0.8,3.6,1.3,1.2,0,0,22,12,0.3,1.3,1.3,5.7,0.258,0.5,66
1610612749,2014-15,00,Nate Wolters,6,G,76,190,1991-05-15T07:00:00.000Z,23,1,South Dakota State,203489,Nate,Wolters,MIL,4,15.1,0,0,0.8,0,0,0.5,0,0,0,0,0.5,0.2,0.8,0.333,0,1.2,0.8,1.2,0.5,2.4,3,5,20,1,0,1.2,2.8,2,6.4,4,1,0.5,1,0.5,0,0,,0.5,4,1.8,2.8,.636,0.2,1.5,.143,7,0,0.2,.000,0,0,,1.8,2.5,.700,0.2,1.5,.143,3.2,0.8,0.5,1,0.5,0,0,1,0.5,0.5,1,0.8,1,0.429,0,0,,0,0,,0,0,,0,0,,4.5,4.5,1.1,3.6,2.3,2.2,0,0,25.5,19.5,1.2,1,0.2,3.2,0.127,0.2,102
1610612764,2014-15,00,Otto Porter,22,F,80,198,1993-06-03T07:00:00.000Z,21,1,Georgetown,203490,Otto,Porter,WAS,10,24.4,3.7,1.6,3.5,0.457,0.5,1.2,0.417,0.529,37,0.4,1,0.5,1,0.5,4,0.3,0.2,0.4,0.333,0.4,2,3,19.2,1.2,0,0.4,2.3,2.7,5.3,12,1.9,0.9,1.4,0.643,0.1,0.1,1,0.679,19,3.4,6,.567,1,2.4,.294,34,0.9,1.8,.500,0.4,0.5,.444,2.5,4.2,.595,0.6,1.9,.240,8.3,0.2,0.333,0.6,1,3.7,0.457,1.9,0.643,0.3,0.2,3.5,1.4,0.583,0,0,,0,0,,0,0,,0,0,,17.9,4.4,1.8,3.5,9.6,8.3,0,0,27.4,22,0.8,0.7,1.3,8.3,0.303,0.4,274
1610612758,2014-15,00,Ray McCallum,3,G,75,190,1991-06-12T07:00:00.000Z,23,1,Detroit,203492,Ray,McCallum,SAC,8,7.5,1.1,0.4,0.9,0.429,0.4,0.8,0.5,0.643,9,0,0.1,0.4,0.6,0.6,0,0.5,0.2,0.9,1,1.6,2,4,13.1,0.4,0,0.1,1.4,0.8,4.8,3,0.5,0.2,1.1,0.222,0,0.4,0,0.222,4,0.5,0.9,.571,0,0.5,.000,4,0,0.1,.000,0,0,,0.5,0.8,.667,0,0.5,.000,2.5,0.2,1,0,,1.1,0.429,0.5,0.222,0.1,0,0.9,1.1,0.5,0,0,,0,0,,0,0,,0,0,,4.5,4.5,0.6,3.6,2.5,2,0,0,17.1,14.4,1.2,0,0.1,2.5,0.146,0.2,137
1610612746,2014-15,00,Reggie Bullock,25,G,79,205,1991-03-16T08:00:00.000Z,23,1,North Carolina,203493,Reggie,Bullock,LAC,6,9.7,3.3,1.2,1.7,0.7,1,1.5,0.667,1,20,0.2,0,0.2,0.7,0.25,1,0.2,0,0,0,0,0,1,4.8,0.3,0,0,0.3,1,4.9,2,0,0,0.2,0,0,0,,0,0,1.3,2.3,.571,0.5,0.8,.375,8,0,0.2,.000,0,0,,1.3,2.2,.615,0.5,0.8,.375,3.3,0,0,0,,3.3,0.7,0,0,0.2,0,1.7,0.2,0.769,0,0,,0,0,,0,0,,0,0,,4.1,4.2,0.7,3.4,1.9,1.9,0,0,8.3,5.2,0.2,0.2,0,3.3,0.4,0.6,50
1610612742,2014-15,00,Ricky Ledo,1,G,79,195,1992-09-10T07:00:00.000Z,21,1,Providence,203495
